date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
04/02/2021,7,11,15,18,18,20,25,32,32,33,33,40,43,44,45,45,52,57,62,67,69,69,71,72,91,95,96
03/02/2021,0,5,5,6,12,23,26,31,33,42,43,49,50,60,65,66,69,72,75,76,79,82,83,86,87,92,97
02/02/2021,6,7,8,27,30,32,34,41,45,47,48,50,50,54,59,61,62,65,65,66,67,70,76,89,89,90,93
01/02/2021,7,8,16,17,24,32,33,33,33,34,36,38,38,41,41,43,52,54,64,76,77,81,82,84,91,92,98
31/01/2021,1,11,13,21,21,21,23,27,28,30,32,34,36,40,55,57,59,69,74,78,80,81,81,83,86,98,99
30/01/2021,1,2,7,8,9,10,16,20,21,23,29,30,40,53,53,54,57,59,68,82,86,88,94,95,96,97,99
29/01/2021,4,8,10,15,16,21,24,38,42,48,53,56,60,61,63,63,67,69,70,73,76,85,88,90,93,98,99
28/01/2021,1,2,8,14,15,20,22,25,28,30,38,41,41,41,41,48,50,65,71,73,78,79,81,84,85,94,96
27/01/2021,6,7,8,11,11,12,12,14,18,29,47,50,53,53,54,55,56,64,65,70,71,75,76,80,83,88,92
26/01/2021,4,5,9,9,13,17,17,18,22,24,31,32,38,39,42,49,54,67,71,72,75,76,79,81,84,87,97
25/01/2021,5,14,14,16,19,28,33,36,38,39,55,57,64,66,72,75,79,79,79,81,81,83,83,87,88,96,98
24/01/2021,1,7,14,20,26,27,27,35,41,42,47,49,52,53,53,55,56,64,71,74,78,79,81,83,84,88,90
23/01/2021,7,11,11,14,15,18,20,22,24,28,30,30,31,33,42,43,46,48,60,62,68,68,81,81,94,96,99
22/01/2021,2,15,23,26,38,40,49,49,50,51,57,61,63,64,66,66,67,71,74,75,79,81,81,82,86,95,99
21/01/2021,7,9,19,19,24,24,25,31,37,40,44,49,52,52,55,58,58,59,60,66,69,78,79,80,84,87,95
20/01/2021,0,2,5,11,15,28,33,36,37,38,40,41,45,48,55,61,61,67,68,70,70,75,80,81,81,91,99
19/01/2021,1,3,13,16,19,20,21,22,27,33,38,39,46,48,48,50,52,55,56,67,77,80,83,84,93,96,97
18/01/2021,2,4,5,8,13,17,20,21,23,25,35,38,38,41,49,49,53,58,59,69,77,78,84,86,94,95,97
17/01/2021,0,1,2,8,11,12,16,25,36,43,51,62,63,64,64,65,66,67,70,74,80,87,91,94,95,97,98
16/01/2021,0,8,8,15,16,24,25,27,32,34,37,38,41,46,48,49,60,61,64,67,68,68,71,76,85,92,97
15/01/2021,0,3,3,5,13,14,16,22,26,28,28,29,31,33,42,43,47,48,48,58,60,77,80,85,85,96,97
14/01/2021,4,8,9,10,10,11,17,19,30,32,38,42,48,50,51,60,62,62,63,63,70,73,80,82,93,95,95
13/01/2021,9,13,13,14,16,29,35,36,46,47,54,58,59,60,62,69,69,71,71,72,76,78,85,86,88,95,99
12/01/2021,1,1,1,5,6,11,16,20,36,48,51,53,53,55,56,63,71,72,72,77,79,79,82,82,91,92,92
11/01/2021,6,7,7,8,10,13,17,17,20,30,35,40,41,41,44,48,53,59,60,65,67,75,77,80,83,89,91
10/01/2021,8,9,14,14,15,17,29,36,41,46,47,47,54,54,63,64,65,68,70,70,72,74,85,85,90,92,95
09/01/2021,0,2,11,15,15,16,17,23,29,30,38,40,51,54,56,64,65,73,74,77,84,87,88,88,90,90,95
08/01/2021,0,3,6,26,26,27,30,33,34,37,43,47,49,52,54,60,61,62,62,65,69,71,72,77,86,94,98
07/01/2021,9,14,14,15,18,34,40,41,44,45,46,49,54,57,62,62,66,70,71,81,84,84,87,88,89,93,98
06/01/2021,2,8,10,11,12,19,19,21,27,29,29,32,40,43,45,46,47,49,53,67,71,77,80,81,89,96,97
05/01/2021,4,4,9,14,17,23,24,30,36,37,42,47,54,54,57,65,66,68,70,76,76,83,85,88,96,98,98
04/01/2021,9,9,12,14,14,14,16,21,26,27,34,39,43,46,51,63,71,71,75,79,80,80,88,88,95,95,97
03/01/2021,4,6,10,14,16,18,24,25,28,31,32,40,41,52,52,54,55,59,60,60,68,71,72,87,91,93,97
02/01/2021,2,4,6,10,12,13,19,19,23,27,29,30,32,36,51,55,55,57,67,68,78,81,83,83,86,95,96
01/01/2021,8,10,11,14,23,25,26,33,37,39,39,45,55,57,65,66,68,75,76,77,81,81,85,86,87,89,90
31/12/2020,0,2,2,4,4,5,7,7,8,8,10,11,16,22,24,30,32,36,41,45,46,50,57,61,69,69,77
30/12/2020,0,3,5,12,22,25,27,30,30,33,34,35,41,48,58,59,64,68,76,77,79,82,86,86,91,92,97
29/12/2020,0,2,2,6,7,10,11,12,17,17,17,21,21,28,29,32,39,41,45,46,50,65,79,81,82,85,87
28/12/2020,3,6,9,11,14,18,21,23,27,34,41,44,49,52,55,58,59,63,64,65,65,66,70,74,84,86,90
27/12/2020,7,8,9,10,13,15,15,16,19,20,31,33,35,42,49,51,58,66,70,71,77,83,94,97,97,97,97
26/12/2020,1,11,14,27,29,32,35,36,36,43,48,48,49,63,64,73,74,75,76,84,86,87,89,96,98,98,98
25/12/2020,3,11,12,14,22,23,35,35,49,49,49,50,51,52,54,55,59,61,67,72,76,80,86,87,91,93,96
24/12/2020,5,5,6,14,24,25,29,35,43,43,44,49,55,58,62,62,64,65,66,74,75,89,92,93,94,97,98
23/12/2020,7,11,12,13,15,17,19,22,23,27,28,32,44,48,48,76,80,81,85,86,88,92,95,97,98,98,98
22/12/2020,0,2,6,8,13,16,28,36,43,52,53,60,61,62,62,64,67,71,75,76,79,79,80,85,87,90,92
21/12/2020,2,11,12,17,18,27,36,37,38,44,47,60,76,79,79,80,83,85,85,85,88,89,93,93,97,98,99
20/12/2020,0,7,9,10,10,11,13,16,20,25,26,31,38,38,39,45,51,54,66,69,69,88,89,89,90,93,94
19/12/2020,7,8,13,13,16,17,24,24,27,29,31,34,36,37,45,45,46,57,57,58,60,61,68,70,77,93,95
18/12/2020,0,4,4,5,7,13,17,22,31,31,34,37,45,47,48,48,50,53,54,61,74,78,80,86,94,97,97
17/12/2020,0,10,14,15,24,26,26,35,44,45,50,51,52,54,60,61,68,88,92,92,94,94,95,95,97,97,99
16/12/2020,2,9,15,16,26,26,28,31,32,33,33,33,38,40,52,56,63,64,65,69,72,84,85,85,88,97,99
15/12/2020,1,2,7,11,17,20,25,31,34,38,39,41,41,44,49,53,59,67,72,75,76,81,81,82,90,97,97
14/12/2020,14,19,21,22,31,33,36,37,39,47,54,59,60,61,62,66,71,74,76,76,77,88,89,89,96,98,98
13/12/2020,0,2,6,20,26,28,33,35,39,40,42,47,49,53,58,62,62,63,66,70,81,82,86,87,90,98,99
12/12/2020,1,1,4,5,12,12,13,18,18,20,26,26,29,35,45,50,56,71,74,75,78,86,86,87,89,97,99
11/12/2020,2,3,9,21,26,26,40,41,45,47,48,48,48,49,51,53,59,66,70,74,79,83,83,86,88,95,96
10/12/2020,1,2,11,14,18,20,25,26,29,32,33,33,33,35,35,44,46,47,62,71,74,77,80,87,90,91,94
09/12/2020,0,3,9,10,10,19,30,30,38,38,41,42,46,48,54,55,55,57,73,74,78,82,83,86,87,90,92
08/12/2020,2,7,7,12,16,17,19,20,26,27,28,31,36,37,39,39,40,42,43,50,68,73,76,79,85,92,98
07/12/2020,9,13,18,20,25,25,28,28,29,29,29,30,37,43,51,57,58,58,63,74,82,85,87,92,92,92,97
06/12/2020,3,3,4,5,6,10,13,16,32,47,49,50,53,54,56,61,68,68,69,78,79,79,80,84,85,89,95
05/12/2020,1,4,5,12,19,21,24,24,34,37,38,39,43,48,55,59,60,67,68,71,74,80,90,91,92,96,99
04/12/2020,3,4,7,8,9,9,11,15,18,19,26,35,40,47,49,55,67,70,75,75,76,82,83,87,89,90,93
03/12/2020,6,8,11,11,11,12,17,20,21,24,28,42,47,47,48,52,55,57,64,76,85,85,95,95,96,97,97
02/12/2020,4,10,12,13,14,17,19,20,20,23,24,32,33,38,47,57,58,63,65,71,74,78,78,82,87,87,96
01/12/2020,0,7,8,9,11,12,13,19,27,32,36,36,43,49,49,50,50,58,58,62,65,68,71,80,84,93,99
30/11/2020,1,4,8,13,15,19,23,25,27,31,41,45,46,48,49,52,56,64,74,81,84,84,85,87,89,98,99
29/11/2020,5,5,9,11,17,18,22,24,26,30,39,46,49,49,52,54,54,55,56,56,69,72,82,85,88,96,97
28/11/2020,6,8,8,9,11,16,23,25,30,33,42,44,47,55,57,59,64,64,67,70,77,84,90,92,96,96,99
27/11/2020,2,3,5,8,13,18,19,20,26,28,33,42,49,52,53,56,66,67,69,69,69,73,81,85,86,95,98
26/11/2020,8,8,12,14,15,42,44,45,46,54,56,56,58,60,62,63,66,70,71,75,83,86,88,88,92,92,96
25/11/2020,0,2,5,8,25,32,35,36,37,39,42,48,54,57,61,68,69,72,75,79,81,84,85,90,92,92,97
24/11/2020,1,2,3,5,6,6,6,18,20,28,35,38,41,41,45,45,51,55,60,64,65,71,74,83,90,92,96
23/11/2020,0,1,6,9,19,23,25,27,36,40,43,45,47,48,52,58,61,73,74,76,77,77,78,78,91,93,98
22/11/2020,0,6,7,7,18,22,22,23,28,42,49,52,55,56,57,65,67,67,70,71,76,81,83,86,91,96,99
21/11/2020,7,17,17,19,33,34,39,41,45,47,48,48,53,61,62,67,68,79,80,82,84,85,87,87,90,91,97
20/11/2020,3,6,10,12,12,13,18,24,31,32,32,36,48,53,55,56,57,73,75,80,81,86,87,90,93,96,97
19/11/2020,4,5,5,7,16,17,20,34,35,37,41,58,58,62,63,64,67,73,76,86,88,91,92,95,96,97,98
18/11/2020,2,5,5,6,12,16,20,30,30,38,41,43,49,56,58,60,64,67,68,68,71,78,88,90,91,96,99
17/11/2020,5,10,18,22,25,26,26,26,27,29,29,32,35,46,50,54,62,64,69,75,77,78,85,86,86,93,99
16/11/2020,2,10,20,21,23,24,25,27,28,30,35,40,43,44,46,54,55,59,60,61,79,86,87,88,94,96,99
15/11/2020,2,8,12,18,19,22,23,26,30,36,40,40,42,49,53,54,57,62,68,70,83,86,87,91,93,94,95
14/11/2020,4,6,9,12,12,13,15,22,22,37,40,45,46,48,51,64,64,67,70,71,76,77,81,82,83,84,96
13/11/2020,1,1,2,4,14,16,22,30,30,31,38,42,45,47,49,54,59,64,73,79,85,85,87,88,89,96,96
12/11/2020,5,7,13,13,16,20,27,27,30,39,39,40,42,43,51,54,57,67,71,72,73,77,80,86,88,94,98
11/11/2020,2,3,4,11,14,17,26,29,30,37,40,40,41,42,42,45,47,49,49,53,56,63,64,66,71,91,95
10/11/2020,4,10,18,18,20,33,35,42,47,51,58,59,62,62,64,69,69,71,73,73,74,80,86,92,94,96,97
09/11/2020,3,8,21,24,24,31,37,40,41,45,47,48,58,59,60,62,69,70,72,73,78,82,86,89,93,98,99
08/11/2020,4,9,11,12,14,15,21,21,26,27,28,29,33,37,38,44,47,51,56,57,66,68,77,85,87,91,96
07/11/2020,1,4,8,12,16,17,26,32,39,43,44,48,50,56,58,61,63,63,67,70,80,83,87,87,88,89,95
06/11/2020,1,4,7,10,26,26,27,30,32,43,44,46,59,64,65,68,68,71,71,72,72,72,85,86,93,94,99
05/11/2020,5,10,11,16,16,17,25,30,32,34,40,44,45,48,48,67,67,69,80,84,87,89,95,95,98,98,99
04/11/2020,1,11,17,18,21,25,35,36,38,50,51,53,53,53,56,57,60,70,72,74,81,83,86,88,91,97,98
03/11/2020,0,4,12,12,15,18,24,27,30,32,34,34,37,38,41,42,45,46,57,66,69,70,76,80,81,92,99
02/11/2020,2,9,9,9,13,27,27,40,48,48,49,54,61,63,68,69,70,72,73,79,83,84,88,90,92,97,99
01/11/2020,1,2,7,26,33,35,38,48,53,56,59,63,65,66,68,73,74,77,78,82,83,88,89,90,93,93,94
31/10/2020,6,10,13,15,16,31,32,33,35,35,42,45,48,49,49,52,53,60,60,61,62,74,74,87,88,88,94
30/10/2020,1,8,20,20,21,21,26,28,31,34,46,55,57,58,63,65,66,69,75,78,79,81,81,81,83,90,95
29/10/2020,6,7,12,13,15,27,30,36,39,39,42,45,46,48,54,55,58,60,63,76,80,81,82,84,85,89,90
28/10/2020,1,2,4,7,9,10,11,13,16,16,34,38,40,42,48,58,59,64,76,80,82,82,83,85,88,94,95
27/10/2020,4,5,11,13,19,27,28,31,34,36,38,41,45,46,57,61,65,68,69,75,79,79,81,85,91,92,95
26/10/2020,1,4,8,8,11,13,19,24,30,34,36,46,46,50,53,54,59,63,72,75,81,81,84,86,90,90,92
25/10/2020,5,6,7,12,30,34,36,36,38,39,39,42,48,51,51,51,55,56,69,71,77,82,83,86,94,94,98
24/10/2020,6,9,24,26,28,37,47,48,55,57,59,61,61,61,63,68,71,79,80,80,82,84,84,85,87,90,92
23/10/2020,0,2,5,5,8,22,24,24,25,26,28,31,32,40,44,54,61,63,64,65,70,71,79,79,92,95,98
22/10/2020,0,4,4,6,8,15,16,16,16,31,32,35,37,38,40,40,41,48,60,72,78,79,81,84,95,96,96
21/10/2020,2,3,11,15,15,16,25,27,43,49,51,53,54,57,58,61,62,64,70,70,70,72,79,87,90,96,99
20/10/2020,0,1,10,10,17,18,23,25,25,26,30,36,37,37,39,53,57,64,64,70,72,76,81,85,92,94,97
19/10/2020,4,7,8,9,18,18,19,20,23,25,28,34,35,44,46,47,64,67,67,76,77,81,83,88,90,91,95
18/10/2020,0,0,8,12,13,19,26,27,32,42,46,51,52,52,54,56,60,62,66,67,75,83,84,91,92,92,94
17/10/2020,0,0,1,2,9,11,13,14,18,18,21,29,33,35,38,38,45,48,49,51,69,69,70,78,79,92,97
16/10/2020,0,1,4,4,8,8,10,14,16,17,21,21,31,40,41,43,50,57,61,62,64,85,87,88,95,97,98
15/10/2020,0,2,5,12,12,13,15,18,22,26,28,29,33,34,34,40,47,50,51,56,57,60,67,79,79,80,85
14/10/2020,3,4,5,9,13,14,16,16,17,19,25,26,26,27,35,38,42,50,60,62,62,76,81,82,91,95,96
13/10/2020,2,4,14,16,20,22,23,24,30,35,38,38,49,51,56,60,61,63,66,75,78,81,84,87,89,94,95
12/10/2020,3,4,5,10,10,12,14,18,20,28,31,33,35,38,40,42,58,65,65,71,71,75,76,84,95,96,96
11/10/2020,0,4,8,9,11,11,12,18,20,25,26,35,37,39,46,49,56,60,65,65,66,68,72,73,73,78,94
10/10/2020,1,2,3,14,19,19,23,25,29,43,48,48,57,59,66,71,71,72,74,77,77,82,83,84,86,93,98
09/10/2020,1,1,2,4,9,13,14,21,22,25,33,38,38,40,41,42,47,47,47,53,63,66,71,87,88,96,99
08/10/2020,1,4,6,19,21,24,25,25,26,30,37,41,46,68,69,73,75,76,76,76,79,89,89,90,91,92,94
07/10/2020,3,9,12,15,15,15,19,20,30,36,38,39,41,44,53,62,65,67,70,75,84,84,89,90,93,94,98
06/10/2020,6,27,29,31,35,38,40,48,50,51,53,53,54,57,57,65,67,71,76,81,83,85,86,89,92,93,99
05/10/2020,4,13,15,22,23,23,26,26,29,42,44,44,45,45,66,71,76,77,78,79,85,87,91,91,92,94,94
04/10/2020,6,7,9,18,20,21,25,28,30,44,48,48,49,52,59,63,66,68,80,89,89,90,90,92,94,94,97
03/10/2020,4,6,12,13,23,30,33,36,41,43,52,62,65,68,70,71,73,77,80,81,83,88,94,96,96,97,97
02/10/2020,0,1,2,2,7,21,21,21,28,30,31,37,38,49,49,54,57,62,79,79,80,83,86,90,90,91,93
01/10/2020,1,2,16,16,18,18,23,23,29,34,34,37,42,60,61,63,65,67,68,69,72,86,89,90,92,94,95
30/09/2020,2,5,8,11,12,19,21,21,23,23,40,43,45,47,48,49,53,54,58,68,68,71,75,76,88,92,97
29/09/2020,0,10,11,12,19,21,23,28,33,36,39,42,42,48,60,68,72,80,81,83,89,91,93,94,97,97,98
28/09/2020,4,8,16,21,23,31,36,38,38,39,49,49,56,57,58,59,76,78,82,84,85,85,88,90,96,98,99
27/09/2020,8,11,13,16,17,20,30,31,33,40,44,46,50,52,58,59,64,68,69,71,73,73,78,86,86,91,96
26/09/2020,5,13,15,15,22,24,28,29,34,35,50,51,53,64,68,69,74,76,79,83,83,84,85,86,88,91,97
25/09/2020,1,1,2,7,7,11,13,15,17,18,18,33,34,34,37,40,40,49,65,72,77,78,78,91,93,94,95
24/09/2020,3,5,5,30,42,43,48,50,56,61,66,67,67,69,69,74,79,80,82,84,86,91,91,92,92,93,99
23/09/2020,1,10,11,11,18,20,26,31,32,35,36,37,37,41,42,42,51,61,63,67,67,69,74,86,87,93,99
22/09/2020,0,6,9,17,25,26,33,38,45,46,47,58,61,67,69,74,76,80,84,86,86,86,87,88,90,93,97
21/09/2020,2,11,13,17,19,21,29,35,36,37,39,47,47,49,51,54,57,63,64,64,74,81,84,91,95,96,98
20/09/2020,0,5,6,6,21,22,27,31,32,35,42,49,52,54,57,57,61,70,74,79,81,82,87,93,97,97,97
19/09/2020,4,8,13,13,14,22,24,31,36,43,53,53,67,68,68,73,78,79,82,86,86,88,89,92,93,94,95
18/09/2020,1,3,12,12,12,20,23,30,30,33,36,37,40,41,45,53,62,63,68,74,76,80,88,90,97,98,99
17/09/2020,6,9,14,28,30,31,31,34,38,41,42,48,53,56,60,61,64,69,70,73,76,78,81,85,96,96,97
16/09/2020,11,12,19,20,21,29,32,33,33,40,40,43,51,52,54,59,61,74,82,83,86,87,88,92,93,94,97
15/09/2020,6,8,9,11,11,18,18,21,29,30,32,35,37,39,41,43,52,52,53,54,59,63,67,69,82,87,89
14/09/2020,1,9,17,27,31,31,33,35,38,39,43,59,61,62,63,64,78,79,82,85,85,87,88,89,89,93,95
13/09/2020,1,1,4,8,15,23,24,29,35,39,40,41,44,48,50,61,63,64,65,78,80,84,92,92,94,99,99
12/09/2020,3,4,5,14,18,19,21,24,29,32,50,51,52,53,57,57,61,61,61,71,73,78,80,80,84,87,97
11/09/2020,5,13,21,21,25,28,29,32,34,40,48,51,52,53,54,55,56,68,68,79,81,85,89,91,93,93,95
10/09/2020,2,4,4,5,6,7,7,9,9,16,19,20,28,33,40,40,41,42,53,53,70,75,82,87,93,94,95
09/09/2020,0,2,10,11,14,16,19,20,20,23,24,24,27,33,33,36,37,40,68,79,88,89,90,90,93,93,97
08/09/2020,5,9,12,16,17,22,31,33,34,43,49,55,55,55,56,57,58,64,69,73,83,85,91,91,91,94,98
07/09/2020,3,9,11,15,23,25,35,37,38,43,48,49,52,52,53,54,55,55,61,61,62,69,75,91,92,93,94
06/09/2020,0,1,12,13,15,20,25,41,51,54,56,56,58,60,65,66,68,72,78,84,93,93,95,95,96,98,98
05/09/2020,0,2,3,13,14,19,23,24,25,27,30,31,34,41,42,44,57,61,61,66,70,70,73,74,85,92,99
04/09/2020,0,1,7,10,11,12,25,34,34,42,42,49,52,52,61,64,65,75,79,80,80,81,83,83,84,86,91
03/09/2020,21,21,31,34,36,38,41,48,49,54,59,61,69,69,77,80,82,82,83,83,88,93,94,96,97,97,98
02/09/2020,0,2,6,21,26,30,33,36,37,39,42,46,48,58,58,59,66,66,70,71,74,75,89,91,94,95,98
01/09/2020,11,14,19,32,40,45,45,46,49,52,56,56,57,59,67,67,71,72,72,78,82,87,92,93,93,99,99
31/08/2020,0,3,4,6,11,17,18,19,21,24,25,34,47,57,58,60,67,69,70,71,73,74,84,86,88,91,92
30/08/2020,0,1,3,12,19,23,24,30,39,44,45,48,48,51,53,54,55,60,71,80,81,82,83,83,86,89,91
29/08/2020,1,2,3,5,10,16,26,28,30,33,35,38,44,51,53,54,58,59,65,80,83,84,85,88,88,90,90
28/08/2020,4,13,16,20,21,23,25,27,32,37,38,39,45,45,48,54,54,60,64,69,69,75,82,86,88,88,92
27/08/2020,2,5,10,15,18,20,23,33,35,36,45,46,52,57,64,68,70,74,75,75,82,83,84,90,96,97,97
26/08/2020,0,6,8,14,16,16,24,31,35,42,48,48,57,58,64,67,68,81,82,83,86,86,88,91,95,96,97
25/08/2020,6,6,12,12,19,23,26,27,30,31,38,43,44,52,59,61,61,74,80,83,84,85,88,90,90,99,99
24/08/2020,0,1,1,4,5,8,16,19,19,24,26,27,33,52,55,56,57,59,61,62,66,69,74,79,80,85,93
23/08/2020,2,2,9,10,11,13,14,15,15,18,20,38,40,41,48,57,62,67,70,73,73,76,77,79,88,96,99
22/08/2020,8,9,13,14,14,23,28,33,34,35,35,35,36,40,48,52,64,70,73,75,79,85,88,88,89,92,95
21/08/2020,5,6,13,22,22,34,36,36,39,39,41,48,48,50,53,54,55,64,66,72,74,76,76,88,90,94,99
20/08/2020,5,6,7,10,11,11,16,21,23,24,37,48,51,55,57,58,60,60,63,69,70,80,87,88,90,95,97
19/08/2020,1,1,5,9,11,13,16,22,26,29,29,29,37,39,48,52,56,60,61,67,70,75,76,91,92,95,96
18/08/2020,3,4,4,6,7,10,11,14,37,39,40,42,45,47,47,49,52,52,55,57,61,64,79,84,93,98,98
17/08/2020,3,7,17,22,25,28,29,32,34,36,38,41,43,43,44,48,48,51,52,52,71,85,88,88,93,94,96
16/08/2020,0,4,12,14,14,18,18,21,22,25,27,27,28,38,41,43,47,47,51,52,53,62,72,84,95,96,98
15/08/2020,4,5,8,11,13,23,29,29,34,36,41,42,45,45,53,57,58,61,65,77,80,83,88,89,91,97,98
14/08/2020,4,6,7,9,9,12,14,14,14,22,22,26,28,33,47,49,51,54,55,56,61,62,65,65,68,86,90
13/08/2020,5,6,7,7,9,9,21,21,22,29,33,44,47,53,54,55,57,60,65,68,69,70,75,76,79,89,98
12/08/2020,6,11,12,17,21,23,25,31,31,32,40,41,44,48,50,52,56,60,62,65,71,74,75,83,89,91,97
11/08/2020,2,3,8,12,23,25,26,28,28,30,36,38,39,43,45,52,52,52,59,59,67,73,75,77,83,95,99
10/08/2020,1,2,8,12,16,17,22,28,31,37,40,41,44,44,44,45,46,55,59,62,68,70,75,80,84,91,92
09/08/2020,1,5,6,8,17,21,24,25,35,38,42,43,45,45,46,48,55,59,70,72,73,73,74,79,85,91,96
08/08/2020,4,7,17,19,20,26,38,40,41,43,43,47,48,52,55,58,58,59,72,75,76,77,84,86,87,88,95
07/08/2020,7,13,14,14,21,30,30,35,38,38,39,45,50,53,63,65,71,74,79,81,81,82,83,84,89,90,97
06/08/2020,2,9,18,19,24,27,28,29,31,35,45,47,51,55,60,63,65,66,68,68,70,75,75,81,86,86,90
05/08/2020,0,8,9,14,23,27,28,29,30,34,39,39,45,48,50,53,58,59,61,72,77,84,91,91,95,96,96
04/08/2020,1,1,1,6,7,8,14,17,21,38,38,39,40,44,47,50,56,57,59,70,71,74,75,82,83,87,88
03/08/2020,5,10,15,19,22,24,28,32,35,36,36,39,49,54,55,56,59,64,65,83,84,88,89,90,92,95,99
02/08/2020,0,0,3,4,6,8,11,12,13,19,23,25,30,55,56,57,61,64,67,70,71,80,82,92,93,95,99
01/08/2020,1,1,1,3,4,6,12,23,29,34,43,44,48,56,59,63,65,69,71,75,79,79,87,90,91,96,97
31/07/2020,2,3,3,5,12,15,17,28,29,32,33,35,42,46,52,56,62,66,71,71,71,81,87,87,92,93,95
30/07/2020,0,2,4,11,11,12,13,14,21,23,23,31,37,38,39,41,41,63,64,70,72,72,81,86,89,95,97
29/07/2020,6,9,13,17,17,23,27,29,49,49,53,54,62,64,66,70,71,78,79,79,81,86,90,92,93,95,98
28/07/2020,5,7,7,11,16,23,28,31,32,33,34,45,51,51,52,53,57,57,59,70,78,82,82,92,92,98,99
27/07/2020,1,6,14,17,25,31,35,36,36,38,42,43,48,49,50,54,55,67,68,77,79,83,89,90,91,96,99
26/07/2020,0,1,9,11,12,13,17,19,35,37,40,53,54,56,58,59,60,67,72,87,88,89,91,96,96,97,98
25/07/2020,1,2,4,7,8,9,10,11,17,22,25,26,30,40,47,48,54,55,59,65,68,69,79,80,85,98,99
24/07/2020,5,15,16,19,22,23,24,25,26,29,31,32,52,52,54,54,57,58,69,70,72,73,80,83,83,94,97
23/07/2020,0,3,5,7,10,17,19,21,30,32,32,35,35,42,44,50,55,56,61,65,67,67,69,76,85,90,92
22/07/2020,3,7,13,15,16,16,16,26,38,39,42,44,55,55,62,64,74,74,75,79,83,85,88,94,94,96,97
21/07/2020,1,10,19,21,23,24,33,36,36,42,42,43,44,44,45,46,49,63,66,73,74,86,87,88,92,92,97
20/07/2020,5,6,7,12,18,22,27,29,29,32,35,35,36,37,38,41,48,50,51,62,71,72,86,87,89,90,99
19/07/2020,2,4,6,8,11,12,14,14,19,29,34,34,39,39,41,43,50,59,66,66,69,71,78,78,80,81,94
18/07/2020,0,3,8,15,16,19,21,23,23,25,33,43,44,57,62,63,70,70,71,73,79,82,83,86,87,88,92
17/07/2020,1,2,5,7,13,13,14,15,16,22,28,35,38,41,50,50,59,68,78,79,85,89,91,95,96,96,98
16/07/2020,1,8,8,8,11,12,22,24,25,27,35,39,44,46,57,59,65,67,75,82,84,86,88,90,90,97,98
15/07/2020,0,1,2,4,11,18,25,34,37,37,41,42,43,47,50,50,52,58,61,61,81,82,85,91,94,97,99
14/07/2020,3,6,16,17,18,20,20,23,26,28,36,39,39,41,41,41,60,61,62,68,73,78,82,88,89,91,96
13/07/2020,0,0,4,6,7,8,9,15,19,20,26,28,33,40,43,47,48,56,66,72,80,83,84,87,90,90,93
12/07/2020,0,8,8,11,15,15,17,18,24,24,30,37,42,47,48,60,62,65,68,71,76,79,90,92,93,93,94
11/07/2020,4,9,13,16,17,18,19,26,28,28,28,35,36,41,45,48,49,56,57,62,74,86,87,88,90,93,97
10/07/2020,7,12,21,22,28,31,32,34,54,55,55,59,64,64,64,69,71,72,76,77,80,86,86,86,93,93,95
09/07/2020,10,13,14,16,17,20,20,21,23,33,41,42,47,47,53,70,71,74,75,77,80,88,89,90,91,94,97
08/07/2020,0,3,5,9,12,15,33,34,36,37,38,42,47,50,53,55,60,60,64,74,77,83,87,90,91,93,94
07/07/2020,2,3,4,6,9,11,16,17,22,28,30,30,41,49,56,58,60,67,74,77,79,80,81,82,83,84,97
06/07/2020,2,5,8,8,9,9,17,21,22,22,46,47,61,64,65,67,70,72,72,81,83,84,86,88,92,93,97
05/07/2020,0,1,11,11,16,16,24,25,41,41,43,44,50,52,55,56,56,58,59,67,70,77,81,90,94,98,98
04/07/2020,6,7,7,8,8,11,17,17,19,32,33,40,40,51,54,55,70,75,75,79,80,85,87,89,95,99,99
03/07/2020,2,6,11,16,17,19,27,27,28,28,29,32,39,42,46,47,49,52,52,57,58,70,78,82,84,89,98
02/07/2020,1,4,12,22,24,27,29,31,35,38,48,51,51,53,56,59,60,76,79,80,84,85,86,87,87,90,95
01/07/2020,0,2,4,21,26,28,35,37,43,43,49,53,55,55,61,65,68,71,74,85,86,87,88,91,95,96,97
30/06/2020,10,17,19,19,27,29,30,36,36,37,42,49,50,53,56,56,58,61,64,68,71,75,78,79,89,92,93
29/06/2020,0,8,12,14,15,19,20,26,28,29,37,45,46,52,52,56,57,66,71,74,76,78,78,81,82,90,90
28/06/2020,9,10,22,23,24,38,41,42,43,43,50,51,53,53,59,64,78,79,85,85,86,90,90,92,92,93,95
27/06/2020,6,7,10,20,25,31,34,35,36,36,36,39,41,46,48,52,61,66,78,79,81,87,90,94,97,98,99
26/06/2020,2,4,14,16,16,21,22,27,27,28,31,31,34,37,38,38,46,48,52,55,58,62,67,70,73,94,97
25/06/2020,4,9,11,13,20,20,22,28,28,33,42,46,51,70,72,74,74,76,77,79,80,81,82,87,92,94,98
24/06/2020,1,9,10,19,20,26,29,30,30,38,39,45,49,50,54,59,59,60,66,67,78,79,83,87,95,96,99
23/06/2020,1,1,6,20,21,30,31,33,33,36,38,38,42,43,44,47,52,54,56,62,65,66,67,70,76,89,94
22/06/2020,5,5,6,7,9,9,17,17,19,21,22,25,26,30,33,33,38,43,43,49,49,52,56,62,83,88,93
